id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
421,9.384816e-05,0.00010926946,6.079972e-06,3.9479305e-06,7.114718e-06,1.0177798e-06,2.7192704e-05,0.000115094335,3.3647397e-05,4.031923e-05,8.734581e-05,5.4785174e-05,1.1636438e-05,1.9484933e-05,4.252456e-05,3.8643982e-05,0.00010662001,4.2783004e-06,1.4965241e-05,1.7970382e-05,1.7132405e-05,9.489009e-06,0.00013451041,1.539656e-05,7.4954655e-06,1.8831937e-05,0.00010515709,7.711421e-06,1.3176409e-05,3.4120436e-05,2.7794056e-05,4.2646396e-05,6.2807616e-05,3.462125e-05,8.2168044e-05,3.2580654e-05,2.6275538e-05,1.4179848e-05,9.65685e-06,1.5371015e-05,9.0683585e-05,5.340814e-05,2.1250785e-06,1.905118e-05,7.6990276e-05,6.907277e-05,0.00034096627,0.00022721688,0.00028805668,2.7319707e-05,0.0025071746,1.0944983e-05,6.3018e-06,1.61305e-05,3.3687273e-05,6.922002e-05,9.7574084e-05,2.0585164e-06,2.7299795e-06,3.2571676e-05,3.0350875e-05,1.5295911e-05,7.851555e-06,7.387356e-06,1.995801e-06,0.00029572105,1.644198e-05,6.442344e-05,0.00020396669,2.6453374e-05,7.0960155e-06,3.8364356e-05,0.00028278245,2.0974734e-05,3.6364163e-05,3.2794218e-05,8.661865e-05,1.2276072e-05,8.971437e-06,0.00017625687,8.817282e-06,1.533115e-05,1.86643e-05,0.00016475217,7.473182e-06,0.000103862316,0.0005485419,0.99192554,8.893182e-05,2.860064e-06,1.790852e-05,7.527691e-05,3.375925e-05,2.8842142e-06,2.3411349e-05,2.8961615e-05,2.5055513e-05,1.0170876e-05,5.102531e-06
422,0.00032419342,2.7869806e-05,5.1813176e-06,0.00019304013,6.568499e-05,8.733344e-06,7.253795e-05,3.285598e-05,1.6555787e-05,3.2274987e-05,1.0551325e-05,2.7916998e-05,7.760267e-06,7.5935786e-05,1.5195806e-05,8.309905e-05,9.860114e-06,1.32526775e-05,2.1134621e-05,1.0611074e-05,3.2958917e-05,1.9569346e-05,0.00028610515,1.136001e-05,8.3684296e-05,8.765849e-05,6.3461457e-06,9.74523e-06,1.7056125e-05,3.594817e-06,2.2915142e-06,0.00010307371,0.00017807282,3.449608e-05,4.970387e-05,6.6309156e-05,6.4945496e-05,1.0376573e-05,3.8519283e-05,0.00014886659,6.820105e-06,9.088969e-06,2.1865875e-05,9.751985e-05,4.84249e-05,8.522148e-06,9.615024e-05,0.00026588395,4.932881e-06,2.150201e-05,4.565697e-05,9.6605116e-05,5.2190126e-06,9.017198e-06,0.0002778972,4.859364e-06,1.1806662e-05,7.418731e-06,1.9132765e-05,5.00534e-05,0.00041048485,3.8200502e-05,3.974702e-05,1.1165771e-05,1.5624557e-05,0.99422026,3.7840815e-05,5.0605054e-06,0.000112229245,6.1256384e-07,0.0004399563,5.331181e-05,2.904188e-05,1.5342866e-05,0.00013049124,2.8293984e-05,1.0124665e-05,2.3348137e-05,5.1888437e-06,2.3247221e-05,5.65026e-06,1.8699602e-06,5.7946294e-05,1.1704417e-05,1.3282451e-05,0.00017730263,7.5283183e-06,0.00015610967,2.9352454e-05,1.3134642e-05,0.00012002195,5.8935995e-05,1.0022286e-05,8.483327e-05,8.6573355e-06,3.089267e-05,2.3046037e-05,7.149656e-05,5.118319e-05
424,1.9651596e-05,1.5123193e-06,2.0730131e-05,4.406726e-06,3.3471222e-06,6.445185e-06,4.7208605e-06,1.8991605e-05,2.7504295e-05,1.0748283e-05,1.1317695e-05,7.311285e-07,0.00038697178,5.739693e-06,1.1281745e-05,3.8723865e-06,1.9868667e-05,6.4550086e-06,5.542092e-05,7.671626e-06,2.0856804e-05,0.00011515975,8.075586e-05,0.0002507168,0.00061065133,6.9267495e-05,6.723955e-06,8.133609e-05,2.6266953e-06,1.2607992e-05,8.381007e-05,7.8652876e-05,8.1052485e-06,3.4977193e-06,7.652741e-05,1.203886e-05,0.0010193281,4.4846656e-05,7.7445775e-06,1.0898797e-05,1.3419154e-05,2.7587674e-05,0.00010287857,3.000869e-05,7.61763e-05,8.9433263e-07,1.2139977e-06,2.9693918e-05,8.855679e-07,0.00014187605,4.404835e-06,1.6343301e-05,8.421777e-06,4.19467e-06,1.4890299e-05,6.385966e-06,1.0721235e-05,1.8865973e-06,6.198439e-06,6.0450417e-05,4.797374e-05,2.1942476e-05,4.0333613e-05,2.2625687e-05,5.773725e-06,0.0002086746,1.8723273e-05,1.0828947e-05,4.3666114e-06,2.4586539e-06,4.016135e-05,3.919767e-06,3.9181174e-05,5.044794e-05,0.00019440746,8.105017e-06,1.10648025e-05,0.0005515089,9.123924e-06,1.4049694e-05,2.4650646e-05,5.4697643e-06,7.054199e-05,2.2849065e-06,8.806407e-06,1.6646583e-05,2.4166207e-05,1.4916352e-05,0.00020123004,3.079433e-05,2.8217533e-05,4.620705e-05,6.0765165e-06,1.0601181e-05,6.1266637e-06,5.949557e-05,0.00039474864,0.9939367,2.4427787e-05
429,5.162378e-06,7.920248e-06,0.000118117925,2.6757747e-05,2.7739825e-05,4.9836824e-05,5.1945276e-06,1.5451837e-05,2.3957415e-05,0.00012994582,1.21417e-05,2.2305205e-05,2.0057567e-05,1.7622655e-05,6.403329e-06,8.257545e-05,3.232324e-06,2.958126e-05,2.4355912e-05,7.307554e-06,1.5997648e-05,3.7447284e-05,5.9908994e-05,5.7613805e-05,1.4845467e-05,6.661257e-05,0.000113492955,0.00018039162,2.6252105e-06,6.586528e-05,4.051257e-05,1.3883312e-05,3.8066384e-05,2.2452316e-05,1.4061881e-05,8.5032625e-05,4.0333314e-05,2.3752576e-05,7.686867e-06,7.601908e-06,3.5962917e-06,2.998009e-05,1.4926799e-05,0.000115215145,7.276646e-05,1.136227e-06,8.883989e-06,2.188929e-05,5.078498e-05,2.8201988e-05,1.8343002e-05,4.8106933e-05,4.766119e-05,0.00014769727,2.8544113e-05,1.20414e-05,2.4733872e-05,1.9801293e-05,0.00019362074,3.704445e-05,1.5502686e-05,0.0001285074,1.5539721e-05,1.6438484e-05,1.3978449e-05,0.00023104851,1.7211029e-05,4.5239925e-05,6.93418e-05,8.246341e-06,6.789518e-05,2.9371483e-06,7.617675e-05,1.2275768e-05,1.3804203e-05,0.9956132,0.00023695981,6.164758e-05,1.7500395e-05,0.00012061415,2.5744383e-05,1.5370284e-05,1.4332897e-05,6.8541485e-06,4.123798e-06,0.00022831687,1.1962674e-05,1.9326884e-05,6.110306e-05,3.891664e-06,2.8870614e-05,1.3338965e-05,5.656191e-06,1.2550867e-05,0.00013477082,5.390573e-05,4.0468432e-05,3.5722533e-05,3.0683437e-05
432,8.876043e-07,1.5569958e-07,4.803027e-08,1.0169148e-06,3.4157238e-05,1.3805142e-05,3.0249212e-06,1.4554593e-06,2.333104e-06,3.857288e-06,4.725027e-05,4.555671e-06,5.541888e-07,7.523258e-07,6.534802e-06,9.573697e-07,2.7133805e-05,2.7669554e-05,4.3788754e-07,1.2648156e-06,4.320942e-06,0.9994073,5.2415e-06,1.2128082e-05,6.6183115e-06,1.4169207e-06,5.2141763e-07,5.2196884e-07,1.0761693e-05,1.7375417e-06,1.969551e-05,1.9858333e-05,8.863419e-06,2.1150145e-06,2.4579633e-06,4.7841445e-07,1.2542913e-05,2.8993059e-06,1.9197557e-06,9.426426e-06,9.01335e-06,2.545799e-06,8.101511e-06,5.6850546e-08,9.793368e-07,1.0911506e-06,6.533693e-06,3.2054567e-07,1.8580569e-07,2.9909233e-06,2.2455372e-06,5.213065e-06,8.470077e-06,2.7107567e-06,1.359605e-07,5.604557e-07,1.958106e-05,8.290849e-08,1.4663614e-06,1.0670173e-06,9.5305995e-07,8.420243e-07,1.5261711e-06,7.3034175e-06,1.4134921e-05,8.3144647e-07,1.7452923e-06,9.571566e-06,1.0178769e-05,1.5777081e-05,2.0093191e-06,3.1387742e-06,6.7934633e-07,4.849403e-06,2.1903734e-06,6.408484e-07,7.607012e-07,1.890427e-06,3.9963646e-07,1.2009566e-07,3.7441168e-06,1.5988904e-06,2.3469465e-06,3.7122031e-06,1.7214406e-06,7.2800214e-07,1.3499017e-06,3.9508177e-06,3.6112808e-06,2.7507256e-06,1.3876036e-05,4.7076896e-06,4.6927007e-06,3.6833499e-06,6.689652e-05,1.4989149e-06,6.847875e-07,1.3552556e-05,3.536842e-06
434,3.4391937e-06,1.0699212e-06,2.150421e-05,1.0612872e-06,6.357905e-06,1.4450411e-05,3.497535e-05,4.894069e-06,7.0576893e-06,1.8345148e-06,5.887525e-06,2.666078e-05,5.6408473e-05,2.835025e-05,3.069664e-05,4.126112e-06,4.3186773e-07,1.5713053e-05,1.7512551e-05,1.0703728e-05,1.3204677e-05,1.2091159e-05,9.674093e-07,1.045129e-05,2.2369145e-06,3.7501377e-06,9.29486e-06,2.2094511e-05,1.8319482e-06,0.99553645,1.21278135e-05,1.557217e-05,3.863411e-07,1.9680767e-05,4.8681202e-05,1.2195972e-06,6.552033e-05,0.0030257187,5.666761e-05,3.5677815e-06,3.0254314e-06,2.2718432e-05,1.0875513e-05,2.8314328e-06,7.707014e-07,4.432487e-05,1.7438937e-05,9.302518e-07,1.8669181e-05,3.9465235e-06,2.0344742e-06,2.7949478e-05,2.8729264e-06,1.3168974e-05,1.7298514e-06,3.8937847e-06,1.9540287e-06,8.544448e-06,1.6900068e-06,4.7189647e-07,1.0796504e-06,2.6074408e-06,3.2032043e-05,7.044214e-06,1.0898198e-05,2.4701083e-07,5.513073e-07,3.7079375e-05,2.0793317e-05,1.1901988e-05,1.1983474e-06,7.6181736e-06,2.342224e-06,3.8972103e-06,7.1766815e-05,2.2485842e-06,2.3880261e-06,3.3456265e-06,9.520533e-05,2.3218003e-05,0.00012797125,1.7411692e-06,2.8113618e-05,1.638649e-07,4.3249483e-06,1.4711326e-05,2.7405265e-06,8.7638155e-06,5.166986e-07,1.6174982e-06,1.9912928e-05,1.0232892e-05,1.5421417e-06,6.673084e-07,7.4177464e-05,4.6622705e-07,3.827996e-06,1.4940859e-05,1.6147702e-06
439,4.745583e-06,1.6722341e-06,3.501401e-07,1.8607963e-06,0.00011386314,4.6499285e-05,1.2722106e-05,3.1821407e-06,1.3389801e-05,1.5221097e-05,0.00012208104,1.3396929e-05,1.8854143e-05,4.239802e-06,2.1261107e-05,7.4863046e-06,4.924097e-05,7.667986e-05,3.3693768e-06,4.876893e-06,1.8882522e-05,0.99724257,1.1795337e-05,7.526052e-05,8.372426e-05,8.674796e-06,3.1471106e-06,4.2051674e-06,1.0587196e-05,1.611017e-05,4.2627395e-05,2.3617922e-05,2.0365474e-05,4.0407813e-06,2.2760685e-05,4.2415654e-06,0.00032816065,1.263011e-05,1.20230925e-05,1.9486617e-05,2.6433518e-05,1.2315434e-05,3.3623648e-05,1.9346238e-07,4.276219e-06,1.450856e-06,2.612237e-05,2.3073576e-06,2.893528e-06,1.7830089e-05,1.8540677e-05,1.1576828e-05,2.0110194e-05,7.4345376e-06,6.4005275e-07,9.484032e-06,9.123326e-05,2.2512125e-07,4.530111e-06,7.6719325e-06,1.1832183e-06,1.6923954e-05,4.803042e-06,2.5554336e-05,2.4734003e-05,5.839956e-06,9.7585735e-06,6.18817e-05,2.369752e-05,0.00015785132,9.766151e-06,8.739274e-06,1.32502355e-05,2.1500817e-05,5.63171e-06,2.8353577e-06,1.1860456e-05,2.5258161e-05,3.9543506e-06,3.0433876e-07,9.778314e-06,9.616383e-06,1.5319367e-05,1.4775758e-05,2.1011203e-05,5.5505193e-06,9.575303e-06,2.7663624e-05,2.4986426e-05,2.082204e-05,0.00010099093,1.0684172e-05,3.747106e-05,1.5798543e-05,0.00012372616,7.0264705e-06,1.541963e-06,0.00028939615,2.0245008e-05
441,1.0854759e-05,4.7435842e-05,2.0893995e-06,5.688708e-07,1.4171378e-05,1.7837297e-05,1.04902465e-05,3.239381e-07,1.0085736e-05,6.222157e-06,1.1086615e-06,0.9977018,1.1901701e-06,0.0003842512,1.774938e-05,3.0959247e-05,7.101994e-05,3.5323558e-06,1.0760883e-05,3.4682284e-06,6.871728e-07,1.4873702e-05,2.237756e-06,2.696519e-06,4.7774224e-06,2.4426458e-06,3.9278557e-06,5.567233e-06,4.313494e-06,5.7716416e-06,2.8582492e-06,1.2127735e-05,8.780457e-06,2.2632003e-05,1.3825314e-05,6.5546697e-06,2.5666861e-06,1.8781871e-05,7.803065e-05,5.2220767e-06,2.2884657e-05,3.9311385e-06,3.5013322e-06,8.35563e-06,2.115632e-06,1.2222819e-05,9.116262e-05,5.668384e-05,2.146553e-05,7.10154e-05,1.0741751e-05,5.91256e-06,1.5214229e-05,1.7326223e-06,4.273444e-05,2.7860997e-05,8.560535e-06,1.2209241e-06,1.3862923e-06,5.9464487e-06,2.3325858e-06,9.3725175e-06,0.00010341167,4.7126587e-06,3.8182312e-05,1.643668e-06,4.3988197e-07,1.7835018e-05,2.0627653e-05,3.192079e-06,3.26606e-06,1.733177e-05,6.2983418e-06,7.78099e-06,3.1336956e-06,1.5722927e-06,1.225227e-06,3.0379542e-06,3.9666877e-05,6.544809e-07,1.1934009e-05,3.2859082e-06,1.6119088e-06,5.2938794e-05,2.697764e-06,7.3735885e-07,1.9659707e-05,5.6231966e-06,3.040676e-06,3.7463424e-06,4.4262822e-05,4.642178e-05,0.00016809144,4.9879352e-05,1.997227e-05,0.00027414135,1.9332174e-06,3.8306443e-06,2.1115715e-05
442,3.0996052e-05,1.2292312e-05,7.476123e-07,7.796081e-06,3.9023985e-06,1.5057696e-05,2.2634955e-05,2.1020815e-05,3.1771872e-06,4.040922e-06,0.99900216,9.91456e-06,2.5832753e-05,8.567478e-07,1.6768007e-06,4.054216e-06,7.0459035e-05,7.656332e-06,1.350074e-06,1.8379988e-05,2.317376e-05,0.00011093731,8.786976e-07,5.9592608e-06,3.0861504e-06,7.45895e-06,2.695791e-06,6.1643914e-06,4.6555547e-06,1.8650167e-06,2.029496e-06,1.4267534e-05,1.9257672e-05,1.6189497e-07,1.4125142e-06,3.2753782e-05,5.6106337e-06,6.2230333e-06,1.2634885e-07,4.8515167e-06,6.8644067e-06,1.6441687e-05,1.6933141e-06,1.9874556e-06,1.3289567e-06,7.42105e-07,2.8322647e-06,1.5003391e-06,1.5491419e-06,3.161716e-05,2.1583567e-06,2.9711503e-06,3.1419095e-06,3.4161549e-06,8.235367e-07,4.6382092e-06,2.3061398e-06,2.0878264e-05,1.4237529e-06,2.3767093e-06,1.7319777e-06,3.9874653e-06,3.5643552e-07,3.7071934e-06,3.8558455e-06,3.104541e-06,3.524427e-06,3.5426544e-06,6.301377e-07,3.1586012e-06,1.2811883e-05,3.1060424e-06,1.1830649e-05,4.1796033e-05,1.0011866e-05,4.009544e-06,3.822165e-05,2.0757327e-06,4.5471797e-06,2.2389806e-06,1.2822186e-05,5.1812885e-06,1.9820034e-07,3.312306e-07,2.2807653e-05,8.923057e-06,9.883421e-07,2.0911322e-05,1.2234561e-05,2.1421097e-06,1.0403735e-05,2.339978e-06,8.26371e-06,3.821726e-06,5.9166563e-05,7.0694546e-07,1.3898071e-05,2.0007212e-05,8.430748e-06
447,3.562269e-06,7.901028e-05,0.00050771097,2.9460813e-05,3.923793e-05,2.6551535e-05,6.7334577e-06,9.228005e-06,1.716177e-05,5.168251e-05,7.745781e-06,1.4443794e-05,7.7468e-06,2.9507305e-06,3.4354196e-06,2.3592238e-05,5.566258e-06,0.00018136032,0.00013109605,7.456657e-06,2.5645892e-05,7.152228e-06,2.227219e-05,0.00018141221,2.5510168e-05,3.9458395e-05,5.010798e-05,0.0001854205,3.055888e-05,3.0813717e-05,6.026377e-06,3.4247376e-05,7.255637e-06,5.692563e-05,6.421594e-06,0.00036171763,2.9021205e-06,1.903454e-05,2.731517e-05,1.18665885e-05,3.687794e-06,4.7317568e-05,1.9141431e-05,0.00015624503,0.0012494996,8.1754384e-05,0.00010302622,7.954855e-06,3.3329409e-06,2.3129514e-06,3.0078254e-05,0.00026979734,3.9494687e-05,7.487552e-05,2.6702575e-05,1.4354822e-05,1.1973971e-05,0.0001470719,0.99172956,0.00015464815,5.080413e-06,6.9966925e-05,3.274546e-05,8.491618e-06,1.1229608e-05,3.293538e-05,0.00016976452,1.5832178e-05,5.8311052e-05,0.00015392173,3.5155065e-06,4.4945173e-05,4.7134217e-05,1.4911301e-05,2.8188322e-05,0.0014263093,0.000114649214,7.346806e-05,1.0573453e-05,0.00012247823,3.7714064e-05,0.00015560858,0.0002521654,0.0002829062,2.2249908e-06,2.3481576e-05,7.261677e-05,3.423237e-06,1.07433525e-05,3.4703553e-05,1.0430416e-05,2.0435147e-05,0.0001283818,9.3022e-06,1.9659094e-05,4.9325363e-06,9.981345e-06,4.654341e-06,1.1500746e-05
448,1.1242746e-05,6.737971e-05,3.667482e-05,0.00015222572,4.3053977e-05,9.691229e-05,6.883602e-05,8.646006e-06,6.123559e-05,1.2703692e-05,0.0007048963,5.4794833e-05,0.00047873193,3.1831398e-06,4.5211173e-06,4.2927084e-05,2.8950262e-05,4.8144553e-05,2.0928233e-05,0.00014503264,1.0103676e-05,0.00012532894,1.6169943e-05,3.1914e-05,1.4266291e-05,1.9447874e-05,2.2914868e-05,3.1527634e-05,8.922752e-05,4.3930406e-05,1.2015564e-05,0.00023072348,2.995922e-05,1.2499501e-05,2.0408233e-05,1.4429104e-05,0.00023470553,8.186877e-05,5.4265256e-06,2.4584488e-05,5.9602222e-05,6.1552346e-05,1.7435423e-05,1.7530207e-05,2.1028836e-06,3.8807582e-05,8.04256e-05,1.7566943e-05,8.873306e-05,2.851845e-05,2.8186576e-05,4.2672997e-05,1.5825552e-05,6.3256644e-05,2.7634018e-05,0.00026208052,6.278252e-05,1.5588685e-05,3.308715e-05,5.353253e-06,2.4683955e-05,8.85071e-06,6.3622765e-06,9.03324e-06,3.413833e-05,1.1972989e-05,8.812144e-06,2.76621e-05,1.0791256e-05,3.3344622e-05,1.2633015e-05,1.2951457e-05,2.0106707e-05,2.2176138e-05,6.3335785e-05,5.123461e-05,2.5949486e-05,3.712292e-05,4.2802647e-05,0.000115246,9.130269e-06,2.673629e-05,2.591008e-06,6.892957e-05,0.00014207589,3.9630813e-05,9.566223e-06,1.2281247e-05,2.3029863e-05,5.58643e-06,1.2909913e-05,1.4159239e-05,8.8121495e-05,0.00033671226,0.9944212,2.6488991e-05,3.2943644e-05,9.191555e-06,8.294191e-06
453,1.0328752e-06,8.2317445e-07,2.9541194e-05,1.724297e-06,1.3988068e-06,1.2546407e-06,3.826706e-06,1.0590236e-05,7.968675e-06,4.3029632e-07,1.6908969e-07,1.1364283e-06,9.790287e-06,2.8830755e-06,4.6182795e-06,1.8356061e-06,2.7930537e-06,9.242273e-06,4.5636374e-05,2.8626491e-05,9.4036017e-07,2.5494835e-06,6.463549e-07,3.2962575e-06,6.4469245e-06,3.4072337e-07,6.3382095e-06,0.99896085,1.5346157e-05,1.2801838e-05,3.0525272e-05,6.191778e-07,1.9664542e-06,4.9676028e-06,2.5657928e-05,4.082884e-06,5.845523e-06,1.9853513e-05,5.355163e-06,8.377398e-06,7.304577e-06,4.1906796e-06,4.45597e-05,7.4402487e-06,1.0903548e-05,1.3524615e-06,1.3268389e-06,1.72278e-06,2.097771e-05,1.6333173e-05,5.7482707e-06,3.3599626e-06,1.4383696e-05,2.8117133e-06,2.787056e-06,3.183525e-06,4.8801417e-06,5.884217e-06,1.0857808e-05,2.5991403e-06,1.4468217e-06,5.2494465e-06,1.0015873e-05,3.0354763e-06,1.5838914e-05,3.0824872e-06,5.057352e-05,1.4475959e-06,8.045694e-06,1.8307601e-06,5.252466e-06,3.5387717e-07,4.8698643e-05,1.366756e-05,8.35435e-06,3.1147e-06,4.06668e-06,3.9538892e-05,6.8275847e-07,3.2180902e-05,2.2608485e-06,3.092522e-06,1.712857e-06,1.7833188e-05,3.8323924e-06,1.3295711e-06,5.411123e-05,7.440124e-07,4.9427483e-05,2.1583488e-05,2.3059181e-05,6.7617207e-06,8.488357e-06,3.063472e-07,1.756747e-06,1.9541165e-05,3.6916897e-06,6.1131555e-05,8.285329e-06
457,0.0003396187,7.886242e-05,0.0003043096,8.1949525e-05,0.0011742775,0.00014263928,0.00036102126,3.2680407e-05,0.0006049547,0.00032735636,6.510181e-05,4.9390954e-05,0.00040476583,0.00032201453,9.900311e-05,0.00021314938,0.00012565168,0.00022215981,0.00011534691,0.0009166575,0.00015946028,0.00043380103,0.88698786,0.000179592,0.0013259382,0.00039898066,2.7396614e-05,0.00018985326,0.00028672727,0.00045206037,0.004505411,8.37051e-05,7.30226e-05,0.00025133128,0.00033619802,0.00013919067,0.0026514665,0.00017543159,3.3638302e-05,0.0015770145,0.0015981159,0.00015853065,0.00047974323,0.0009291183,0.00010781064,0.00016489688,0.00011592179,0.00060031563,6.442569e-05,0.00027903137,0.0012457729,0.00013282466,0.001252893,9.532993e-05,0.000114939416,0.00016844322,8.5414824e-05,0.00020933192,0.0001123844,0.00039311263,0.00014757625,7.232607e-05,0.0043040873,7.673787e-05,0.00032588906,0.00035930733,0.00074197236,0.016206544,5.2472456e-05,8.526808e-05,0.0005549979,0.000115663606,0.00021086108,0.0006811783,1.1623734e-05,0.00052286335,0.0011299666,0.043888777,0.00028539923,0.0009021681,0.0003795286,0.00033255175,0.00093318586,0.00106008,0.00012831508,0.00024539404,0.00035820476,7.881287e-05,0.0008386339,0.0002924137,8.564525e-05,4.404198e-05,0.0009948947,0.00038980204,0.00015718881,0.0076238713,0.00033520715,0.0003609044,0.00012825805
465,2.1346136e-06,1.3072278e-05,1.7258862e-05,8.459098e-06,1.8320106e-05,2.5161803e-06,5.0851442e-05,3.907214e-06,1.8860468e-05,1.2199667e-05,1.2786647e-06,9.8824e-06,4.5852316e-06,6.104809e-05,2.9572539e-06,0.99855465,3.775725e-06,3.2316193e-06,1.7926321e-06,6.390959e-06,2.4369185e-05,1.5534852e-05,1.998171e-06,4.3255494e-07,2.1412246e-05,8.909288e-05,3.9372053e-06,3.015743e-07,5.967371e-06,6.885451e-07,3.0704216e-06,1.2053318e-05,0.00011375078,0.0001211454,7.3017395e-06,1.1873479e-05,6.0872644e-05,3.6995705e-05,3.8318736e-05,1.930659e-05,2.7317295e-05,2.4338656e-06,6.1736587e-06,1.7237275e-06,2.7134454e-05,1.2021696e-06,1.5868558e-05,2.2619238e-06,7.2737653e-06,4.498733e-06,1.5345001e-06,2.4801362e-05,2.2329912e-06,4.117166e-06,3.0917508e-06,1.0005095e-06,7.1376367e-06,2.0945497e-05,4.7786934e-06,1.6402957e-05,1.6433709e-05,1.4640509e-05,6.3107213e-06,1.1760008e-05,3.835848e-07,1.6946302e-05,5.1790096e-07,3.9956598e-05,2.7156937e-06,6.2668264e-06,2.7698119e-05,9.4709585e-06,4.5397364e-06,2.2850122e-06,1.6492735e-06,9.307458e-06,1.2699211e-06,2.4649953e-05,4.330926e-06,1.57616e-06,2.5334555e-05,1.5027407e-06,1.2274953e-05,8.3812865e-06,4.7781305e-05,5.048057e-06,8.344818e-07,2.295461e-06,1.2194282e-05,2.6366051e-06,3.9454935e-06,1.5007972e-06,3.2075072e-06,7.488716e-06,2.8729724e-05,2.8265407e-05,4.881978e-06,3.1999484e-06,3.0150873e-05
471,9.668448e-06,6.7460957e-07,3.366794e-06,5.4093853e-06,2.7043652e-07,4.413254e-07,3.6358392e-07,1.753409e-06,3.015568e-07,2.9567834e-06,2.8391075e-06,1.9875472e-06,2.686701e-06,1.188622e-06,5.8855735e-06,1.201575e-06,5.0031213e-06,8.675109e-06,1.0052333e-06,4.2839984e-06,1.502761e-06,7.1513847e-07,1.1136952e-06,8.8594277e-07,2.0271878e-07,6.722228e-06,1.1700613e-06,6.2917184e-07,1.2985181e-05,4.0667137e-06,1.8767807e-06,4.4091457e-06,1.6241285e-06,1.1013477e-05,2.0862976e-06,1.3523727e-07,8.871323e-07,1.2975846e-05,1.0145224e-06,7.2708467e-06,9.1676577e-07,1.799829e-06,3.128957e-06,2.3531162e-05,2.8719387e-06,0.9994628,0.00010917525,1.2350246e-05,1.2597407e-06,1.4755092e-06,1.6259735e-07,3.6036766e-07,3.6851707e-06,1.0942923e-05,1.1154794e-05,4.0133023e-06,3.9262252e-07,1.3625208e-05,4.112809e-05,6.34539e-07,4.3225295e-06,8.9167867e-07,3.0093065e-06,2.3940013e-06,1.6326395e-07,5.4628055e-07,2.6571984e-06,1.4813003e-07,2.4025221e-05,6.211397e-06,3.1346076e-08,1.683231e-06,7.796761e-06,3.353593e-07,1.2530375e-05,6.6195656e-07,4.074052e-07,3.259372e-07,5.196113e-07,1.9853602e-05,7.360999e-07,4.8149295e-06,1.6194235e-06,1.969234e-05,3.476773e-06,5.6594854e-06,8.749238e-06,1.3513389e-05,2.389174e-07,2.9719376e-07,7.8208075e-08,8.870629e-07,1.0633381e-06,4.9843356e-07,6.7617707e-06,3.1138318e-06,1.5868673e-06,4.0834905e-08,5.7581616e-08
